FECHA_CORTE,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,FECHA_EVENTO,HORA_EVENTO,COD_ESTACION,LAT_ESTACION,LON_ESTACION,ACEL_MAX_VERTICAL,ACEL_MAX_NORTE-SUR,ACEL_MAX_ESTE-OESTE
20240523,70101,Callao,Callao,Callao,20210120,192747,SLN1,-12.076,-77.235,0.0816,0.2017,0.3022
20240523,50301,Ayacucho,Huanca Sancos,Sancos,20210120,192747,HCSC,-13.918,-74.333,0.1679,0.3996,0.2935
20240523,110101,Ica,Ica,Ica,20210120,192747,UICA,-14.089,-75.736,2.2725,3.2336,3.6379
20240523,150143,Lima,Lima,Villa Maria del Triunfo,20210120,192747,SCVM,-12.142,-76.941,0.1915,0.2387,0.2321
20240523,50301,Ayacucho,Huanca Sancos,Sancos,20210120,192747,HCSC,-13.918,-74.333,0.1679,0.3996,0.2935
20240523,40303,Arequipa,Caraveli,Atico,20210120,192747,ATIC,-16.224,-73.616,0.3041,0.5906,0.5805
20240523,40307,Arequipa,Caraveli,Chala,20210120,192747,CHAL,-15.857,-74.247,0.4421,1.4412,1.5273
20240523,110502,Ica,Pisco,Huancano,20210120,192747,PRS2,-13.642,-75.545,1.1264,1.8326,2.2969
20240523,150111,Lima,Lima,El Agustino,20210120,192747,HJUN,-12.051,-76.999,0.1167,0.2081,0.193
20240523,40313,Arequipa,Caraveli,Yauca,20210120,192747,YCAA,-15.66,-74.53,2.1696,2.4091,2.582
20240523,110101,Ica,Ica,Ica,20210120,192747,UICA,-14.089,-75.736,2.2725,3.2336,3.6379
20240523,150811,Lima,Huaura,Sayan,20210120,192747,SAYH,-11.133,-77.192,0.0836,0.1597,0.1204
20240523,150108,Lima,Lima,Chorrillos,20210120,192747,MSOL,-12.183,-77.032,0.0498,0.1185,0.1124
20240523,150811,Lima,Huaura,Sayan,20210120,192747,SAYH,-11.133,-77.192,0.0836,0.1597,0.1204
20240523,150108,Lima,Lima,Chorrillos,20210120,192747,MSOL,-12.183,-77.032,0.0498,0.1185,0.1124
20240523,150111,Lima,Lima,El Agustino,20210120,192747,HJUN,-12.051,-76.999,0.1167,0.2081,0.193
20240523,70101,Callao,Callao,Callao,20210120,192747,SLN1,-12.076,-77.235,0.0816,0.2017,0.3022
20240523,200705,Piura,Talara,Los Organos,20210121,51532,ORGA,-4.176,-81.128,0.5402,1.0311,1.0695
20240523,10201,Amazonas,Bagua,Bagua,20210121,51532,BAGU,-5.639,-78.523,0.1703,0.3112,0.3052
20240523,140308,Lambayeque,Lambayeque,Olmos,20210121,51532,OLMO,-5.992,-79.747,0.3532,0.4836,0.4971
20240523,200201,Piura,Ayabaca,Ayabaca,20210121,51532,AYAB,-4.636,-79.715,1.0618,2.2014,2.3104
20240523,10101,Amazonas,Chachapoyas,Chachapoyas,20210121,51532,CHCA,-6.229,-77.865,0.2028,0.2464,0.3355
20240523,200401,Piura,Morropon,Chulucanas,20210121,51532,CHUL,-5.105,-80.168,1.1388,1.1875,1.5159
20240523,140307,Lambayeque,Lambayeque,Motupe,20210121,51532,MOTU,-6.155,-79.708,0.4211,0.5838,0.5309
20240523,240201,Tumbes,Contralmirante Villar,Zorritos,20210121,51532,ZORR,-3.681,-80.681,0.4591,1.5958,1.3796
20240523,140101,Lambayeque,Chiclayo,Chiclayo,20210121,51532,COER,-6.772,-79.817,0.1402,0.1453,0.1873
20240523,200701,Piura,Talara,Pariñas,20210121,51532,TALA,-4.589,-81.273,0.3967,0.4576,0.4321
20240523,200604,Piura,Sullana,Lancones,20210121,51532,LANC,-4.64,-80.549,0.7778,0.7951,1.2038
20240523,240101,Tumbes,Tumbes,Tumbes,20210121,51532,ZARM,-3.557,-80.456,0.61,1.2034,0.9013
20240523,140102,Lambayeque,Chiclayo,Chongoyape,20210121,51532,CHNG,-6.635,-79.394,0.3906,0.5661,0.4808
20240523,140107,Lambayeque,Chiclayo,Lagunas,20210121,51532,LAGU,-6.981,-79.65,0.142,0.33,0.3839
20240523,60801,Cajamarca,Jaen,Jaen,20210121,51532,JAEN,-5.703,-78.81,0.0984,0.1777,0.1556
20240523,200601,Piura,Sullana,Sullana,20210121,51532,SULL,-4.901,-80.684,0.2064,0.2473,0.2978
20240523,200501,Piura,Paita,Paita,20210121,51532,PAIA,-5.092,-81.093,0.2941,0.2608,0.2367
20240523,40125,Arequipa,Arequipa,Vitor,20210130,82457,VITO,-16.47,-71.94,0.3092,0.3812,0.3347
20240523,40701,Arequipa,Islay,Mollendo,20210130,82457,MOLL,-17.017,-72.022,0.1298,0.1592,0.1864
20240523,180101,Moquegua,Mariscal Nieto,Moquegua,20210130,82457,MOQA,-17.193,-70.935,0.4263,0.6142,0.6279
20240523,230109,Tacna,Tacna,Sama,20210130,82457,SAYA,-17.862,-70.56,0.7694,0.9328,0.7477
20240523,40303,Arequipa,Caraveli,Atico,20210130,82457,ATIC,-16.224,-73.616,0.107,0.1675,0.1687
20240523,40115,Arequipa,Arequipa,Quequeña,20210130,82457,QUEQ,-16.558,-71.45,0.1688,1.3478,1.1652
20240523,230302,Tacna,Jorge Basadre,Ilabaya,20210130,82457,IYAM,-17.419,-70.513,2.3774,1.9943,1.7269
20240523,230401,Tacna,Tarata,Tarata,20210130,82457,CCTA,-17.483,-70.041,1.9707,3.3641,2.4963
20240523,180201,Moquegua,General Sanchez Cerro,Omate,20210130,82457,OMAM,-16.675,-70.971,0.4103,1.0512,0.8442
20240523,180210,Moquegua,General Sanchez Cerro,Ubinas,20210130,82457,UBIS,-16.389,-70.854,0.1358,0.1969,0.1801
20240523,230201,Tacna,Candarave,Candarave,20210130,82457,CAFZ,-17.269,-70.251,0.9426,1.1988,1.1947
20240523,40601,Arequipa,Condesuyos,Chuquibamba,20210130,82457,CHUQ,-15.842,-72.649,0.2778,0.4335,0.4086
20240523,40301,Arequipa,Caraveli,Caraveli,20210130,82457,CARV,-15.773,-73.368,0.1907,0.2667,0.3089
20240523,230201,Tacna,Candarave,Candarave,20210130,82457,CAFZ,-17.269,-70.251,0.9426,1.1988,1.1947
20240523,230101,Tacna,Tacna,Tacna,20210130,82457,LYAA,-18.134,-70.569,0.6824,0.9055,0.8679
20240523,230301,Tacna,Jorge Basadre,Locumba,20210130,82457,NSLO,-17.615,-70.762,1.5326,1.325,1.5935
20240523,40401,Arequipa,Castilla,Aplao,20210130,82457,APLA,-16.076,-72.49,0.2888,0.4643,0.5925
20240523,230109,Tacna,Tacna,Sama,20210130,82457,SAYA,-17.862,-70.56,0.7694,0.9328,0.7477
20240523,40301,Arequipa,Caraveli,Caraveli,20210130,82457,CARV,-15.773,-73.368,0.1907,0.2667,0.3089
20240523,40115,Arequipa,Arequipa,Quequeña,20210130,82457,QUEQ,-16.558,-71.45,0.1688,1.3478,1.1652
20240523,40601,Arequipa,Condesuyos,Chuquibamba,20210130,82457,CHUQ,-15.842,-72.649,0.2778,0.4335,0.4086
20240523,230302,Tacna,Jorge Basadre,Ilabaya,20210130,82457,TOQA,-17.304,-70.643,0.5232,0.8969,0.8673
20240523,180101,Moquegua,Mariscal Nieto,Moquegua,20210130,82457,MOQA,-17.193,-70.935,0.4263,0.6142,0.6279
20240523,230101,Tacna,Tacna,Tacna,20210130,82457,LYAA,-18.134,-70.569,0.6824,0.9055,0.8679
20240523,40125,Arequipa,Arequipa,Vitor,20210130,82457,VITO,-16.47,-71.94,0.3092,0.3812,0.3347
20240523,180201,Moquegua,General Sanchez Cerro,Omate,20210130,82457,OMAM,-16.675,-70.971,0.4103,1.0512,0.8442
20240523,230401,Tacna,Tarata,Tarata,20210130,82457,CCTA,-17.483,-70.041,1.9707,3.3641,2.4963
20240523,40701,Arequipa,Islay,Mollendo,20210130,82457,MOLL,-17.017,-72.022,0.1298,0.1592,0.1864
20240523,180210,Moquegua,General Sanchez Cerro,Ubinas,20210130,82457,UBIS,-16.389,-70.854,0.1358,0.1969,0.1801
20240523,230301,Tacna,Jorge Basadre,Locumba,20210130,82457,NSLO,-17.615,-70.762,1.5326,1.325,1.5935
20240523,230302,Tacna,Jorge Basadre,Ilabaya,20210130,82457,IYAM,-17.419,-70.513,2.3774,1.9943,1.7269
20240523,40401,Arequipa,Castilla,Aplao,20210130,82457,APLA,-16.076,-72.49,0.2888,0.4643,0.5925
20240523,230302,Tacna,Jorge Basadre,Ilabaya,20210130,82457,TOQA,-17.304,-70.643,0.5232,0.8969,0.8673
20240523,40303,Arequipa,Caraveli,Atico,20210130,82457,ATIC,-16.224,-73.616,0.107,0.1675,0.1687
20240523,230302,Tacna,Jorge Basadre,Ilabaya,20210130,82458,TOQA,-17.304,-70.643,0.6075,0.9102,0.9603
20240523,180101,Moquegua,Mariscal Nieto,Moquegua,20210130,82458,MOQA,-17.193,-70.935,0.4279,0.6263,0.6296
20240523,10101,Amazonas,Chachapoyas,Chachapoyas,20210201,81212,CHCA,-6.229,-77.865,0.8532,1.2615,1.5567
20240523,200604,Piura,Sullana,Lancones,20210201,81212,LANC,-4.64,-80.549,0.1972,0.1177,0.1723
20240523,60801,Cajamarca,Jaen,Jaen,20210201,81212,JAEN,-5.703,-78.81,0.5912,0.4859,0.3879
20240523,10201,Amazonas,Bagua,Bagua,20210201,81212,BAGU,-5.639,-78.523,0.6643,0.9589,0.8906
20240523,160201,Loreto,Alto Amazonas,Yurimaguas,20210201,81212,YURI,-5.899,-76.117,0.6792,1.2289,1.3371
20240523,140308,Lambayeque,Lambayeque,Olmos,20210201,81212,OLMO,-5.992,-79.747,0.3586,0.2458,0.3164
20240523,200401,Piura,Morropon,Chulucanas,20210201,81212,CHUL,-5.105,-80.168,0.1631,0.2301,0.2958
20240523,140107,Lambayeque,Chiclayo,Lagunas,20210201,81212,LAGU,-6.981,-79.65,0.2141,0.1477,0.2082
20240523,140101,Lambayeque,Chiclayo,Chiclayo,20210201,81212,CHYA,-6.771,-79.856,0.236,0.2718,0.2328
20240523,220701,San Martin,Picota,Picota,20210201,81212,PICO,-6.92,-76.331,0.7104,0.9544,0.8416
20240523,140101,Lambayeque,Chiclayo,Chiclayo,20210201,81212,COER,-6.772,-79.817,0.2093,0.1944,0.1572
20240523,140101,Lambayeque,Chiclayo,Chiclayo,20210201,81212,CHYA,-6.771,-79.856,0.2344,0.2626,0.2391
20240523,200201,Piura,Ayabaca,Ayabaca,20210201,81212,AYAB,-4.636,-79.715,0.2286,0.5836,0.3187
20240523,140102,Lambayeque,Chiclayo,Chongoyape,20210201,81212,CHNG,-6.635,-79.394,0.5157,0.7922,0.8153
20240523,110101,Ica,Ica,Ica,20210202,164410,UICA,-14.089,-75.736,0.2915,0.3906,0.3808
20240523,40307,Arequipa,Caraveli,Chala,20210202,175754,CHAL,-15.857,-74.247,0.1238,0.3017,0.2132
20240523,40601,Arequipa,Condesuyos,Chuquibamba,20210202,175754,CHUQ,-15.842,-72.649,0.0505,0.0721,0.1039
20240523,40301,Arequipa,Caraveli,Caraveli,20210202,175754,CARV,-15.773,-73.368,0.1008,0.1646,0.1922
20240523,40303,Arequipa,Caraveli,Atico,20210202,175754,ATIC,-16.224,-73.616,0.1101,0.2358,0.1709
20240523,110101,Ica,Ica,Ica,20210202,175754,UICA,-14.089,-75.736,0.4963,0.7697,0.9308
20240523,110101,Ica,Ica,Ica,20210202,175754,UICA,-14.089,-75.736,0.4917,0.7794,1.0112
20240523,10401,Amazonas,Condorcanqui,Nieva,20210203,64151,NIVA,-4.596,-77.866,0.1379,0.3485,0.4147
20240523,200201,Piura,Ayabaca,Ayabaca,20210203,64151,AYAB,-4.636,-79.715,0.0866,0.3115,0.2472
20240523,140102,Lambayeque,Chiclayo,Chongoyape,20210203,64151,CHNG,-6.635,-79.394,0.0895,0.1177,0.131
20240523,70101,Callao,Callao,Callao,20210205,185515,HOR1,-11.958,-77.733,2.1659,2.1151,2.7879
20240523,150143,Lima,Lima,Villa Maria del Triunfo,20210205,185515,SCVM,-12.142,-76.941,3.1374,4.2941,5.3586
20240523,150103,Lima,Lima,Ate,20210205,185515,MAYA,-12.055,-76.944,1.7392,2.5113,2.7084
20240523,150115,Lima,Lima,La Victoria,20210205,185515,VICT,-12.087,-77.022,1.4337,2.7773,2.1764
20240523,70101,Callao,Callao,Callao,20210205,185515,HOR2,-11.958,-77.733,2.07,2.1679,2.806
20240523,150118,Lima,Lima,Lurigancho,20210205,185515,CHSC,-11.942,-76.697,3.4118,4.589,4.4264
20240523,150110,Lima,Lima,Comas,20210205,185515,FEAL,-11.916,-77.04,2.8786,3.8079,4.285
20240523,150106,Lima,Lima,Carabayllo,20210205,185515,CARA,-11.874,-77.017,2.2179,4.2861,4.6659
20240523,150114,Lima,Lima,La Molina,20210205,185515,CAMA,-12.07,-76.967,1.3836,2.0811,2.1457
20240523,21809,Ancash,Santa,Nuevo Chimbote,20210205,185515,CBTA,-9.128,-78.521,1.7323,2.1523,3.1161
20240523,150132,Lima,Lima,San Juan de Lurigancho,20210205,185515,SJLJ,-11.995,-77.016,3.1537,5.726,3.8448
20240523,70104,Callao,Callao,La Perla,20210205,185515,PERL,-12.065,-77.108,1.6193,1.4148,1.0662
20240523,150118,Lima,Lima,Lurigancho,20210205,185515,NNAA,-11.991,-76.844,0.8288,1.0609,0.9336
20240523,70101,Callao,Callao,Callao,20210205,185515,SLN1,-12.076,-77.235,1.3057,1.6296,1.903
20240523,150114,Lima,Lima,La Molina,20210205,185515,RINC,-12.087,-76.923,5.3042,7.1767,8.6587
20240523,70105,Callao,Callao,La Punta,20210205,185515,ENPE,-12.072,-77.169,1.269,1.5179,1.7908
20240523,150135,Lima,Lima,San Martin de Porres,20210205,185515,SMDP,-12.027,-77.08,1.5978,1.7238,1.9936
20240523,150111,Lima,Lima,El Agustino,20210205,185515,HJUN,-12.051,-76.999,2.3201,3.1256,3.1631
20240523,150125,Lima,Lima,Puente Piedra,20210205,185515,PIDR,-11.868,-77.075,5.4903,8.0252,5.9601
20240523,150811,Lima,Huaura,Sayan,20210205,185515,SAYH,-11.133,-77.192,11.4261,18.9283,22.3743
20240523,140107,Lambayeque,Chiclayo,Lagunas,20210205,185515,LAGU,-6.981,-79.65,0.082,0.1433,0.1694
20240523,150114,Lima,Lima,La Molina,20210205,185515,UNAL,-12.085,-76.948,0.6191,1.3758,1.471
20240523,70106,Callao,Callao,Ventanilla,20210205,185515,PAVE,-11.829,-77.156,7.5972,6.983,7.0007
20240523,150128,Lima,Lima,Rimac,20210205,185515,RIMA,-12.023,-77.027,3.1435,3.9385,3.4854
20240523,150137,Lima,Lima,Santa Anita,20210205,185515,SANI,-12.045,-76.973,2.0821,1.9226,2.3912
20240523,150108,Lima,Lima,Chorrillos,20210205,185515,CHRR,-12.201,-76.977,4.3291,5.0215,3.928
20240523,150118,Lima,Lima,Lurigancho,20210205,185516,CHSC,-11.942,-76.697,2.873,4.7778,4.9051
20240523,70101,Callao,Callao,Callao,20210205,185516,SLN1,-12.076,-77.235,1.3044,1.5698,1.9001
20240523,150114,Lima,Lima,La Molina,20210205,185516,CAMA,-12.07,-76.967,1.414,2.3951,2.2054
20240523,21809,Ancash,Santa,Nuevo Chimbote,20210205,185516,CBTA,-9.128,-78.521,0.2953,0.4019,0.5015
20240523,150118,Lima,Lima,Lurigancho,20210205,185516,NNAA,-11.991,-76.844,0.8681,1.8374,1.6942
20240523,150135,Lima,Lima,San Martin de Porres,20210205,185516,SMDP,-12.027,-77.08,1.753,1.7331,1.9848
20240523,150111,Lima,Lima,El Agustino,20210205,185516,HJUN,-12.051,-76.999,2.3063,3.5565,3.5588
20240523,150103,Lima,Lima,Ate,20210205,185516,MAYA,-12.055,-76.944,1.8021,4.2234,4.6545
20240523,150114,Lima,Lima,La Molina,20210205,185516,UNAL,-12.085,-76.948,0.7275,1.4929,1.6819
20240523,70101,Callao,Callao,Callao,20210205,185516,HOR2,-11.958,-77.733,2.1108,3.241,2.6348
20240523,150128,Lima,Lima,Rimac,20210205,185516,RIMA,-12.023,-77.027,3.4329,4.1445,3.7177
20240523,70105,Callao,Callao,La Punta,20210205,185516,ENPE,-12.072,-77.169,1.3256,1.6509,1.7726
20240523,150132,Lima,Lima,San Juan de Lurigancho,20210205,185516,SJLJ,-11.995,-77.016,3.1826,6.0108,3.833
20240523,150108,Lima,Lima,Chorrillos,20210205,185516,CHRR,-12.201,-76.977,4.4443,5.1964,4.0006
20240523,150110,Lima,Lima,Comas,20210205,185516,FEAL,-11.916,-77.04,3.2084,3.7147,4.6566
20240523,150125,Lima,Lima,Puente Piedra,20210205,185516,PIDR,-11.868,-77.075,5.461,8.5455,6.1541
20240523,150137,Lima,Lima,Santa Anita,20210205,185516,SANI,-12.045,-76.973,2.2149,1.9149,2.4252
20240523,70101,Callao,Callao,Callao,20210205,185516,HOR1,-11.958,-77.733,2.3319,3.1363,2.7313
20240523,70104,Callao,Callao,La Perla,20210205,185516,PERL,-12.065,-77.108,1.6479,1.4556,1.1342
20240523,150115,Lima,Lima,La Victoria,20210205,185516,VICT,-12.087,-77.022,1.6124,2.8943,2.2032
20240523,70106,Callao,Callao,Ventanilla,20210205,185516,PAVE,-11.829,-77.156,7.4904,6.9025,7.1377
20240523,250105,Ucayali,Coronel Portillo,Yarinacocha,20210205,202304,PUCA,-8.393,-74.668,0.1687,0.0984,0.107
20240523,220701,San Martin,Picota,Picota,20210205,202307,PICO,-6.92,-76.331,0.5587,0.4653,0.4834
20240523,200201,Piura,Ayabaca,Ayabaca,20210205,202307,AYAB,-4.636,-79.715,0.1282,0.3158,0.209
20240523,140102,Lambayeque,Chiclayo,Chongoyape,20210205,202307,CHNG,-6.635,-79.394,0.1385,0.2651,0.2431
20240523,10101,Amazonas,Chachapoyas,Chachapoyas,20210205,202307,CHCA,-6.229,-77.865,0.1221,0.1368,0.1612
20240523,160101,Loreto,Maynas,Iquitos,20210205,202307,IQUI,-3.75,-73.26,0.3109,0.5684,0.3989
20240523,10401,Amazonas,Condorcanqui,Nieva,20210205,202307,NIVA,-4.596,-77.866,0.1644,0.1165,0.1278
20240523,160201,Loreto,Alto Amazonas,Yurimaguas,20210205,202307,YURI,-5.899,-76.117,1.3866,1.125,1.1056
20240523,21809,Ancash,Santa,Nuevo Chimbote,20210205,202307,CBTA,-9.128,-78.521,0.1412,0.1425,0.1785
20240523,140107,Lambayeque,Chiclayo,Lagunas,20210205,202307,LAGU,-6.981,-79.65,0.1201,0.1098,0.1192
20240523,250105,Ucayali,Coronel Portillo,Yarinacocha,20210205,202307,PUCA,-8.393,-74.668,0.1648,0.0991,0.1072
20240523,180101,Moquegua,Mariscal Nieto,Moquegua,20210208,161101,MOQA,-17.193,-70.935,0.4762,0.8257,0.8255
20240523,230302,Tacna,Jorge Basadre,Ilabaya,20210208,161101,TOQA,-17.304,-70.643,0.5373,1.2434,1.0197
20240523,40303,Arequipa,Caraveli,Atico,20210208,161101,ATIC,-16.224,-73.616,0.5118,0.7486,1.0244
20240523,40301,Arequipa,Caraveli,Caraveli,20210208,161101,CARV,-15.773,-73.368,0.7685,1.0541,1.4243
20240523,40401,Arequipa,Castilla,Aplao,20210208,161101,APLA,-16.076,-72.49,2.2155,4.9022,5.073
20240523,40801,Arequipa,La Union,Cotahuasi,20210208,161101,COTA,-15.211,-72.894,0.1647,0.2158,0.2119
20240523,40208,Arequipa,Camana,Samuel Pastor,20210208,161101,CMNA,-16.609,-72.698,2.8606,4.0727,3.9619
20240523,180210,Moquegua,General Sanchez Cerro,Ubinas,20210208,161101,UBIS,-16.389,-70.854,0.1781,0.2381,0.2175
20240523,40115,Arequipa,Arequipa,Quequeña,20210208,161101,QUEQ,-16.558,-71.45,0.9474,4.7476,3.9448
20240523,40501,Arequipa,Caylloma,Chivay,20210208,161101,CHVA,-15.636,-71.606,0.3973,0.5959,0.3022
20240523,40125,Arequipa,Arequipa,Vitor,20210208,161101,VITO,-16.47,-71.94,7.9511,15.1099,11.4987
20240523,40101,Arequipa,Arequipa,Arequipa,20210208,161101,AREQ,-16.408,-71.531,2.7911,3.7426,6.6214
20240523,40307,Arequipa,Caraveli,Chala,20210208,161101,CHAL,-15.857,-74.247,0.146,0.3553,0.4113
20240523,40301,Arequipa,Caraveli,Caraveli,20210208,161101,CARV,-15.773,-73.368,0.7789,1.1353,1.366
20240523,40303,Arequipa,Caraveli,Atico,20210208,161101,ATIC,-16.224,-73.616,0.4661,0.7409,1.0334
20240523,40409,Arequipa,Castilla,Orcopampa,20210208,161101,ORCO,-15.268,-72.344,0.1664,0.1025,0.1438
20240523,200201,Piura,Ayabaca,Ayabaca,20210208,204057,AYAB,-4.636,-79.715,0.965,2.3243,4.1583
20240523,140107,Lambayeque,Chiclayo,Lagunas,20210208,204057,LAGU,-6.981,-79.65,0.2666,0.3637,0.4001
20240523,200604,Piura,Sullana,Lancones,20210208,204057,LANC,-4.64,-80.549,0.0977,0.1667,0.1438
20240523,10201,Amazonas,Bagua,Bagua,20210208,204057,BAGU,-5.639,-78.523,1.1465,2.1976,1.9764
20240523,10401,Amazonas,Condorcanqui,Nieva,20210208,204057,NIVA,-4.596,-77.866,2.8518,7.1275,5.7071
20240523,140308,Lambayeque,Lambayeque,Olmos,20210208,204057,OLMO,-5.992,-79.747,0.5381,0.9534,0.9915
20240523,160201,Loreto,Alto Amazonas,Yurimaguas,20210208,204057,YURI,-5.899,-76.117,1.7778,5.7421,5.0327
20240523,60801,Cajamarca,Jaen,Jaen,20210208,204057,JAEN,-5.703,-78.81,1.2677,1.6483,1.4777
20240523,140102,Lambayeque,Chiclayo,Chongoyape,20210208,204057,CHNG,-6.635,-79.394,0.8635,1.8472,1.6991
20240523,100101,Huanuco,Huanuco,Huanuco,20210208,204057,HNCO,-9.922,-76.238,0.3529,0.3243,0.39
20240523,70106,Callao,Callao,Ventanilla,20210208,204057,PAVE,-11.829,-77.156,0.1647,0.2282,0.2063
20240523,250105,Ucayali,Coronel Portillo,Yarinacocha,20210208,204057,PUCA,-8.393,-74.668,0.0662,0.1522,0.1681
20240523,200401,Piura,Morropon,Chulucanas,20210208,204057,CHUL,-5.105,-80.168,0.508,1.1435,0.9089
20240523,220601,San Martin,Mariscal Caceres,Juanjui,20210208,204057,JUAJ,-7.18,-76.735,1.8239,2.4326,2.2604
20240523,10101,Amazonas,Chachapoyas,Chachapoyas,20210208,204057,CHCA,-6.229,-77.865,5.9816,9.2716,8.1003
20240523,200701,Piura,Talara,Pariñas,20210208,204057,TALA,-4.589,-81.273,0.1658,0.2601,0.3343
20240523,60108,Cajamarca,Cajamarca,Los Baños del Inca,20210208,204057,BAIN,-7.163,-78.463,0.3655,0.7791,1.0272
20240523,220701,San Martin,Picota,Picota,20210208,204057,PICO,-6.92,-76.331,1.5218,2.9834,2.7257
20240523,240101,Tumbes,Tumbes,Tumbes,20210208,204057,ZARM,-3.557,-80.456,0.0744,0.19,0.1513
20240523,140101,Lambayeque,Chiclayo,Chiclayo,20210208,204057,COER,-6.772,-79.817,0.2539,0.4736,0.5825
20240523,150811,Lima,Huaura,Sayan,20210208,204057,SAYH,-11.133,-77.192,0.0794,0.1509,0.1242
20240523,200601,Piura,Sullana,Sullana,20210208,204057,SULL,-4.901,-80.684,0.1783,0.3984,0.3471
20240523,140101,Lambayeque,Chiclayo,Chiclayo,20210208,204057,CHYA,-6.771,-79.856,0.2091,0.3981,0.3409
20240523,250105,Ucayali,Coronel Portillo,Yarinacocha,20210208,204057,PUCA,-8.393,-74.668,0.0708,0.1853,0.1684
20240523,150114,Lima,Lima,La Molina,20210208,204057,UNAL,-12.085,-76.948,0.015,0.0329,0.0236
20240523,150118,Lima,Lima,Lurigancho,20210208,204057,NNAA,-11.991,-76.844,0.0225,0.0363,0.037
20240523,140101,Lambayeque,Chiclayo,Chiclayo,20210208,204057,CHYA,-6.771,-79.856,0.2116,0.4052,0.3309
20240523,70101,Callao,Callao,Callao,20210208,204057,SLN1,-12.076,-77.235,0.0403,0.0535,0.0851
20240523,180101,Moquegua,Mariscal Nieto,Moquegua,20210209,62820,MOQA,-17.193,-70.935,0.8444,1.628,1.9531
20240523,40115,Arequipa,Arequipa,Quequeña,20210209,62821,QUEQ,-16.558,-71.45,0.3117,1.0348,1.1038
20240523,40125,Arequipa,Arequipa,Vitor,20210209,62821,VITO,-16.47,-71.94,0.3889,0.6127,0.6207
20240523,180210,Moquegua,General Sanchez Cerro,Ubinas,20210209,62821,UBIS,-16.389,-70.854,0.2372,0.3212,0.321
20240523,230302,Tacna,Jorge Basadre,Ilabaya,20210209,62821,TOQA,-17.304,-70.643,2.1733,7.8554,6.0824
20240523,180101,Moquegua,Mariscal Nieto,Moquegua,20210209,62821,MOQA,-17.193,-70.935,0.8223,1.6244,1.9343
20240523,40303,Arequipa,Caraveli,Atico,20210209,62821,ATIC,-16.224,-73.616,0.0576,0.1247,0.1278
20240523,40301,Arequipa,Caraveli,Caraveli,20210209,62821,CARV,-15.773,-73.368,0.1143,0.1696,0.2007
20240523,40101,Arequipa,Arequipa,Arequipa,20210209,62821,AREQ,-16.408,-71.531,1.0163,1.3902,1.154
20240523,160201,Loreto,Alto Amazonas,Yurimaguas,20210213,1831,YURI,-5.899,-76.117,0.0951,0.1996,0.1861
20240523,10201,Amazonas,Bagua,Bagua,20210213,1831,BAGU,-5.639,-78.523,1.1553,5.2312,3.9907
20240523,140101,Lambayeque,Chiclayo,Chiclayo,20210213,1831,CHYA,-6.771,-79.856,0.7126,1.1571,1.2971
20240523,200401,Piura,Morropon,Chulucanas,20210213,1831,CHUL,-5.105,-80.168,18.8853,21.8896,33.159
20240523,220701,San Martin,Picota,Picota,20210213,1831,PICO,-6.92,-76.331,0.1768,0.188,0.2727
20240523,140102,Lambayeque,Chiclayo,Chongoyape,20210213,1831,CHNG,-6.635,-79.394,2.0862,3.1255,3.5962
20240523,140308,Lambayeque,Lambayeque,Olmos,20210213,1831,OLMO,-5.992,-79.747,4.77,6.4632,7.9658
20240523,60108,Cajamarca,Cajamarca,Los Baños del Inca,20210213,1831,BAIN,-7.163,-78.463,0.1683,0.3178,0.3294
20240523,200705,Piura,Talara,Los Organos,20210213,1831,ORGA,-4.176,-81.128,7.799,12.8034,14.4659
20240523,150143,Lima,Lima,Villa Maria del Triunfo,20210213,1831,SCVM,-12.142,-76.941,0.0615,0.1005,0.1045
20240523,200201,Piura,Ayabaca,Ayabaca,20210213,1831,AYAB,-4.636,-79.715,23.9037,49.2543,49.2796
20240523,60801,Cajamarca,Jaen,Jaen,20210213,1831,JAEN,-5.703,-78.81,0.8714,1.4832,1.7538
20240523,140101,Lambayeque,Chiclayo,Chiclayo,20210213,1831,COER,-6.772,-79.817,0.8985,1.3581,1.3583
20240523,160101,Loreto,Maynas,Iquitos,20210213,1831,IQUI,-3.75,-73.26,0.0541,0.1501,0.1315
20240523,200604,Piura,Sullana,Lancones,20210213,1831,LANC,-4.64,-80.549,20.9964,29.8723,39.2187
20240523,150133,Lima,Lima,San Juan de Miraflores,20210213,1831,SAMI,-12.147,-76.965,0.1453,0.2059,0.172
20240523,150811,Lima,Huaura,Sayan,20210213,1831,SAYH,-11.133,-77.192,0.1184,0.1862,0.1167
20240523,10401,Amazonas,Condorcanqui,Nieva,20210213,1831,NIVA,-4.596,-77.866,0.396,1.0346,1.2212
20240523,140107,Lambayeque,Chiclayo,Lagunas,20210213,1831,LAGU,-6.981,-79.65,1.4101,1.6452,1.784
20240523,70106,Callao,Callao,Ventanilla,20210213,1831,PAVE,-11.829,-77.156,0.1398,0.1532,0.1384
20240523,150118,Lima,Lima,Lurigancho,20210213,1831,CHSC,-11.942,-76.697,0.0701,0.1162,0.1101
20240523,200701,Piura,Talara,Pariñas,20210213,1831,TALA,-4.589,-81.273,8.5024,10.4009,9.8176
